date,crime_count,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,year,Fri,Mon,Sat,Sun,Thu,Tue,Wed,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
2015-08-19,793,72.66666666666667,63.66666666666666,1004.8,982.9333333333334,9.8,11.366666666666667,19.366666666666667,29.0,81.8,67.86666666666667,0.5299999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018-04-06,695,35.1,26.766666666666666,1014.1,990.4333333333334,7.766666666666667,10.333333333333334,20.0,28.3,39.5,28.933333333333334,0.0566666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-02-03,670,20.03333333333333,4.366666666666666,1031.15,1006.1,10.0,9.333333333333334,13.666666666666666,22.0,28.8,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-10-06,748,64.8,61.16666666666666,1015.7,993.1,5.733333333333333,4.8,11.4,15.45,73.66666666666667,59.333333333333336,0.1266666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-07-05,895,75.33333333333333,64.3,1010.75,988.5666666666666,8.566666666666668,5.6000000000000005,11.3,16.5,87.46666666666665,65.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-06-16,847,68.39999999999999,59.16666666666666,1018.5,994.7666666666668,8.700000000000001,7.8,13.633333333333333,21.0,81.06666666666666,63.66666666666666,1.913333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-12-19,666,24.6,12.966666666666669,1025.15,1000.5333333333334,9.9,10.433333333333332,16.400000000000002,22.3,32.36666666666667,16.533333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-01,831,43.7,29.133333333333336,1021.05,997.9666666666668,9.966666666666669,5.4,11.266666666666666,17.5,56.6,33.166666666666664,0.0066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-10-26,559,42.5,38.96666666666667,1017.65,992.5,7.333333333333333,6.033333333333334,17.033333333333335,23.366666666666664,48.43333333333334,35.6,0.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-08-30,757,76.73333333333333,71.43333333333334,1019.35,997.2666666666668,7.366666666666667,3.6,14.7,15.0,84.73333333333333,71.39999999999999,0.1999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-11-16,664,32.63333333333333,27.0,1029.65,5.466666666666666,7.966666666666666,3.9333333333333336,9.633333333333333,,41.73333333333333,23.866666666666664,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-03-20,693,41.3,33.5,1020.4,996.0333333333332,8.3,6.633333333333333,12.666666666666666,21.03333333333333,46.66666666666666,35.300000000000004,0.0466666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-04-26,758,70.10000000000001,55.63333333333333,997.95,976.0333333333332,10.0,11.433333333333332,20.03333333333333,27.0,78.03333333333333,60.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-10-07,746,59.03333333333333,43.93333333333334,1020.9,998.0,10.0,5.866666666666667,12.366666666666667,20.0,70.13333333333333,46.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-12-15,580,5.066666666666666,-5.8,1029.5,1004.3333333333334,9.966666666666669,11.833333333333334,19.366666666666667,28.933333333333334,14.7,-0.6,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-05-23,798,62.8,36.86666666666667,1025.35,1002.3666666666668,10.0,5.666666666666667,12.033333333333331,17.666666666666668,80.96666666666667,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-11-03,721,38.93333333333333,28.933333333333334,1020.0,996.4333333333334,10.0,7.333333333333333,15.366666666666667,24.76666666666667,52.96666666666667,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-07-06,757,75.36666666666667,64.39999999999999,1013.95,992.0333333333332,8.4,7.266666666666667,17.933333333333334,23.3,86.16666666666667,61.333333333333336,0.0333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-12-04,746,36.833333333333336,28.866666666666664,1004.7,981.4,10.0,10.333333333333334,18.3,27.96666666666667,43.66666666666666,30.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017-03-02,629,32.2,21.96666666666667,1022.25,997.5666666666666,9.633333333333333,10.0,22.366666666666664,31.03333333333333,35.2,28.73333333333333,0.0433333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-09-30,678,58.16666666666666,45.0,1021.5,998.1,10.0,13.866666666666667,19.366666666666667,25.7,67.10000000000001,54.5,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2017-02-11,704,41.2,34.13333333333333,1010.2,986.8333333333334,9.5,5.2,9.966666666666669,,51.2,34.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-06-30,749,69.06666666666666,61.3,1008.55,986.2,8.566666666666668,5.833333333333333,13.033333333333331,14.0,78.2,62.96666666666667,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-10-30,786,55.53333333333333,50.1,1018.9,995.4333333333334,9.433333333333334,9.366666666666667,14.7,18.55,67.36666666666666,50.16666666666666,0.2933333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-10-14,702,46.56666666666666,38.13333333333333,1016.8,993.4666666666668,9.633333333333333,4.333333333333333,9.966666666666669,14.5,57.26666666666667,35.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-04-12,780,50.1,37.26666666666667,1004.8,981.3,9.233333333333333,14.333333333333334,25.933333333333334,38.63333333333333,60.13333333333333,40.63333333333333,0.3366666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-05-09,707,47.76666666666667,36.76666666666667,1015.15,991.9333333333334,9.7,5.566666666666666,8.933333333333334,15.0,59.96666666666667,39.03333333333333,0.2266666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-10-07,863,66.26666666666667,58.6,1016.8,994.2666666666668,9.866666666666667,8.733333333333333,15.7,20.966666666666665,73.13333333333334,57.06666666666666,0.2933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018-09-13,687,67.53333333333335,56.76666666666667,1021.45,998.8,10.0,3.8,9.266666666666667,,79.46666666666667,57.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018-04-01,736,33.53333333333333,17.066666666666666,1022.9,999.3666666666668,10.0,7.800000000000001,15.3,19.0,50.86666666666667,25.9,0.0466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-10-05,655,57.29999999999999,51.6,1017.25,994.2333333333332,8.266666666666667,7.666666666666667,14.3,18.366666666666667,65.7,52.6,0.2866666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-11-07,738,54.4,43.8,1026.05,1002.9,9.9,3.5666666666666664,8.6,,67.39999999999999,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-03-12,752,41.73333333333333,27.066666666666663,1031.35,1007.5666666666666,9.5,5.4,15.366666666666667,21.5,56.1,28.566666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-07-12,788,72.26666666666667,57.7,1014.25,991.9333333333334,9.933333333333334,4.066666666666666,9.566666666666668,14.5,86.5,59.26666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-06-14,758,71.60000000000001,52.7,1016.6,994.3,9.966666666666669,2.966666666666667,8.6,,80.63333333333334,60.13333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-01-25,641,31.566666666666663,25.0,1026.95,1003.0666666666666,9.7,7.6,16.0,22.45,43.73333333333333,24.03333333333333,0.0066666666666666,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05-19,708,50.96666666666667,36.7,1021.75,998.6,10.0,10.266666666666667,17.433333333333334,24.03333333333333,73.3,46.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-04-21,677,46.1,22.53333333333333,1030.7,1007.0666666666666,10.0,2.833333333333333,8.9,,55.6,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-06-12,828,64.93333333333334,61.73333333333333,1009.5,986.3666666666668,5.333333333333333,6.333333333333333,15.333333333333334,25.45,75.46666666666667,57.6,0.47,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-02-25,699,33.43333333333333,24.73333333333333,1011.35,986.8666666666668,7.533333333333334,14.4,22.03333333333333,34.0,36.46666666666667,31.1,0.095,1.2,0.0,0.0,1.0,0.0,0.0,0.0,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02-02,614,35.53333333333333,31.5,1017.5,990.8,5.666666666666667,8.366666666666667,21.066666666666663,28.33333333333333,42.16666666666666,31.4,0.2066666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-03-08,723,61.63333333333333,48.56666666666666,1011.45,989.0333333333332,10.0,12.866666666666667,21.0,29.33333333333333,71.16666666666667,52.8,0.015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-07-20,827,85.39999999999999,75.8,1009.65,988.3333333333334,10.0,11.133333333333333,21.7,34.7,95.43333333333334,74.83333333333333,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-03-28,689,45.03333333333334,37.2,1016.15,992.8666666666668,9.966666666666669,4.166666666666667,8.933333333333334,,53.03333333333333,39.0,0.0166666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018-11-26,562,31.433333333333334,27.8,1008.45,984.1666666666666,4.833333333333333,18.03333333333333,27.73333333333333,38.96666666666667,39.13333333333333,26.866666666666664,0.7833333333333333,3.95,1.0,1.0,1.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-12-27,627,40.23333333333333,36.53333333333333,1021.95,997.3333333333334,6.833333333333333,12.766666666666666,21.33333333333333,30.633333333333336,44.13333333333333,35.5,0.4366666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2019-06-26,798,78.06666666666666,62.26666666666667,1014.7,992.6333333333332,10.0,4.833333333333333,12.7,20.0,88.96666666666665,66.23333333333333,0.0466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017-07-21,758,79.7,69.60000000000001,1013.8,991.7000000000002,9.9,4.8,16.7,27.95,88.36666666666667,71.76666666666667,0.6633333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015-08-18,762,74.03333333333333,67.06666666666666,1010.75,989.1,9.0,6.566666666666666,16.066666666666666,24.03333333333333,88.06666666666666,67.76666666666667,0.57,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-06-24,819,69.60000000000001,51.53333333333333,1012.15,989.7333333333332,10.0,10.566666666666666,18.4,25.73333333333333,80.06666666666666,60.76666666666667,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-07-01,890,61.3,52.8,1013.45,991.0666666666666,9.966666666666669,6.766666666666667,10.3,14.0,75.56666666666666,57.2,0.0566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018-02-26,625,40.1,27.366666666666664,1021.9,998.5333333333332,10.0,7.566666666666666,16.0,23.0,53.6,27.166666666666668,0.0133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-04-09,661,33.46666666666667,28.23333333333333,1020.65,996.5666666666666,5.7,5.5,9.966666666666669,,38.833333333333336,27.366666666666664,0.035,1.2,0.0,0.0,1.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-11-04,672,47.833333333333336,35.333333333333336,1013.85,990.8,10.0,9.7,13.666666666666666,21.96666666666667,53.333333333333336,38.56666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-06-10,799,67.06666666666666,55.1,1016.65,993.4333333333334,7.866666666666667,9.266666666666667,17.033333333333335,27.633333333333336,74.33333333333333,61.06666666666666,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-11-29,649,36.53333333333334,33.73333333333333,1028.65,5.0,8.4,3.8,7.966666666666666,,39.66666666666666,33.76666666666667,0.005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015-02-10,629,26.866666666666664,18.23333333333333,1024.2,1000.1,9.866666666666667,6.3,10.933333333333332,17.1,32.13333333333333,21.1,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-03-31,693,49.0,34.733333333333334,1010.8,987.9,9.366666666666667,8.5,16.333333333333332,27.4,62.23333333333333,34.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-09-12,724,57.833333333333336,46.833333333333336,1016.95,993.9,9.533333333333331,9.0,15.6,21.7,67.7,52.3,0.3699999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-22,656,33.5,21.666666666666668,1025.5,1001.4,9.8,8.5,14.0,15.9,49.03333333333333,29.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-09-10,767,69.26666666666667,62.0,1011.1,988.4,9.333333333333334,7.566666666666666,17.666666666666668,25.100000000000005,75.73333333333333,65.2,0.0633333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-08-05,809,78.3,64.5,1014.0,991.8666666666668,10.0,4.633333333333334,13.333333333333334,20.03333333333333,90.03333333333335,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-14,773,55.53333333333333,43.833333333333336,1023.1,999.7333333333332,10.0,7.066666666666666,9.966666666666669,22.0,70.16666666666667,46.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-05-07,826,68.89999999999999,52.5,1016.5,994.0666666666666,9.533333333333331,7.5,19.666666666666668,27.0,84.66666666666667,48.43333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-08-03,869,74.63333333333334,59.0,1018.1,995.7999999999998,10.0,2.6666666666666665,7.633333333333333,,88.06666666666666,60.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-08-22,754,73.36666666666667,62.26666666666667,1014.85,992.3,10.0,6.533333333333334,14.933333333333332,20.33333333333333,80.10000000000001,67.26666666666667,0.0066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-04-21,815,50.26666666666667,37.03333333333333,1016.8,993.7333333333332,10.0,11.8,16.733333333333334,27.666666666666668,58.333333333333336,44.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-04-18,738,65.93333333333334,39.833333333333336,1025.4499999999998,1002.5666666666666,10.0,3.3666666666666667,10.066666666666666,,82.56666666666668,47.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-06-10,793,79.93333333333334,62.96666666666666,1005.35,983.6333333333332,10.0,10.6,17.76666666666667,27.33333333333333,91.93333333333334,58.7,0.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2018-02-12,572,15.666666666666666,5.833333333333333,1035.35,1010.4,10.0,5.7,9.333333333333334,,27.03333333333333,4.566666666666666,0.0933333333333333,11.4,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-11-22,727,36.86666666666667,28.266666666666666,1020.4,997.0,10.0,7.899999999999999,15.266666666666666,22.666666666666668,48.8,30.53333333333333,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-10-19,766,47.96666666666667,34.9,1021.05,997.1333333333332,9.433333333333332,9.133333333333333,16.333333333333332,24.7,56.6,38.8,0.0066666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-03-16,779,58.93333333333334,37.93333333333334,1013.2,990.6666666666666,10.0,11.366666666666667,18.73333333333333,25.73333333333333,72.89999999999999,47.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-11-11,688,29.3,17.433333333333334,1030.9,1006.5666666666666,9.966666666666669,7.866666666666667,11.733333333333334,16.5,36.56666666666667,22.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-04-08,618,30.46666666666667,14.666666666666666,1019.5,995.5,10.0,4.166666666666667,10.266666666666667,,39.53333333333333,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,792,73.5,66.89999999999999,1012.6,990.3666666666668,8.6,3.733333333333333,8.6,,82.03333333333335,67.53333333333333,1.0133333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019-08-13,762,75.33333333333333,69.89999999999999,1009.1,987.0333333333332,6.633333333333333,4.266666666666667,10.0,18.0,84.3,70.06666666666666,0.52,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2019,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-08-20,748,74.66666666666667,66.93333333333334,1011.95,989.3,9.566666666666666,8.4,15.0,20.33333333333333,81.7,68.56666666666666,0.0733333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-05-21,792,62.03333333333333,36.73333333333333,1019.05,996.1666666666666,10.0,7.2,13.333333333333334,18.966666666666665,73.93333333333334,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-08-28,753,68.60000000000001,53.3,1012.4,990.1,10.0,9.7,19.03333333333333,29.73333333333333,77.5,59.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-10,666,31.7,10.2,1027.1,1002.9,10.0,10.866666666666667,17.033333333333335,24.666666666666668,38.23333333333333,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-08-14,808,77.8,65.66666666666667,1017.75,995.6666666666666,10.0,7.8,11.666666666666666,14.0,89.5,66.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-08-07,785,75.43333333333334,69.39999999999999,1014.05,991.6333333333332,8.433333333333332,3.9,11.333333333333334,15.0,83.53333333333335,69.39999999999999,0.175,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-22,760,30.766666666666666,24.566666666666663,1012.2,988.7,9.966666666666669,6.433333333333334,10.7,18.1,35.46666666666667,29.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-07-24,798,74.36666666666666,64.53333333333333,1014.2,991.9666666666668,9.8,3.5666666666666664,9.0,,84.63333333333334,65.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-12-13,732,39.13333333333333,27.866666666666664,1015.1,991.7,10.0,6.1000000000000005,13.033333333333331,21.366666666666664,44.56666666666666,35.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016-01-15,734,40.2,35.23333333333333,998.2,975.1,9.033333333333331,11.366666666666667,17.033333333333335,23.7,44.1,30.166666666666668,0.0466666666666666,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-09-07,808,81.16666666666667,67.16666666666667,1014.1,992.2666666666668,10.0,6.833333333333333,11.633333333333333,14.0,92.16666666666669,70.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-15,552,5.833333333333333,-5.533333333333334,1034.4499999999998,1009.0666666666666,8.166666666666666,9.1,15.9,22.05,22.866666666666664,-0.9333333333333332,0.0,4.1,0.0,0.0,1.0,0.0,0.0,0.0,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-06-07,767,72.2,57.8,1013.8,991.4666666666668,10.0,5.933333333333334,12.366666666666667,19.0,80.63333333333334,59.03333333333333,0.0133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015-01-28,647,26.2,17.866666666666667,1024.4,1000.3333333333334,10.0,6.166666666666667,15.666666666666666,21.366666666666664,34.300000000000004,19.933333333333334,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2015,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017-05-07,630,47.43333333333334,27.23333333333333,1015.7,992.4333333333334,10.0,7.833333333333333,14.033333333333331,18.633333333333333,56.9,36.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-06,741,69.83333333333333,64.93333333333334,1023.65,1000.8,8.933333333333332,9.633333333333333,14.0,16.05,76.39999999999999,66.66666666666667,0.2466666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
